               Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
2023-01-25 15:47:01 |    54 |     1.000e-03 |    76.8328 |         71.2028 |    16.7157 |          4.1102 |            7423
2023-01-25 15:47:23 |    55 |     1.000e-03 |    75.6600 |         81.5663 |    25.2983 |          4.3724 |            7423
2023-01-25 15:47:45 |    56 |     1.000e-03 |    82.4152 |         68.8343 |    17.3198 |          4.0823 |            7423
2023-01-25 15:48:07 |    57 |     1.000e-03 |    64.1189 |         84.0907 |    33.0379 |          4.2049 |            7423
2023-01-25 15:48:29 |    58 |     1.000e-03 |    80.4112 |         79.9437 |    26.4084 |          4.1969 |            7423
2023-01-25 15:48:51 |    59 |     1.000e-03 |    77.9541 |         82.9932 |    26.5087 |          4.3013 |            7423
2023-01-25 15:49:13 |    60 |     1.000e-03 |    98.8655 |         79.9222 |    23.2490 |          4.3936 |            7423
2023-01-25 15:49:35 |    61 |     1.000e-03 |    61.3783 |         75.6084 |    17.9642 |          4.1442 |            7423
2023-01-25 15:49:57 |    62 |     1.000e-03 |    76.0247 |        135.2104 |    55.4560 |          4.5663 |            7423
2023-01-25 15:50:19 |    63 |     1.000e-03 |    87.1172 |         96.6982 |    37.8490 |          4.2791 |            7423
2023-01-25 15:50:38 |    64 |     1.000e-03 |    86.5561 |         78.6953 |    19.6529 |          4.3372 |            7423
2023-01-25 15:51:00 |    65 |     1.000e-03 |    74.7079 |         72.3375 |    25.9750 |          3.9830 |            7423
2023-01-25 15:51:22 |    66 |     1.000e-03 |    90.3367 |         73.4879 |    22.2093 |          4.1167 |            7423
2023-01-25 15:51:44 |    67 |     1.000e-03 |    70.7166 |         72.8748 |    24.7639 |          4.0077 |            7423
2023-01-25 15:52:06 |    68 |     1.000e-03 |    81.2027 |         65.6848 |    16.6932 |          3.9720 |            7423
2023-01-25 15:52:28 |    69 |     1.000e-03 |    52.1486 |         63.9633 |    16.4394 |          3.8882 |            7423
2023-01-25 15:52:50 |    70 |     1.000e-03 |    59.0196 |         89.6229 |    38.2381 |          4.1339 |            7423
2023-01-25 15:53:12 |    71 |     1.000e-03 |    83.3557 |         81.9515 |    23.4252 |          4.3907 |            7423
2023-01-25 15:53:34 |    72 |     1.000e-03 |    66.8841 |         75.7372 |    14.8440 |          4.2891 |            7423
2023-01-25 15:53:55 |    73 |     1.000e-03 |    93.7042 |         90.0517 |    20.4085 |          4.4074 |            7423
2023-01-25 15:54:17 |    74 |     1.000e-03 |    75.1207 |         69.9339 |    14.2527 |          4.1035 |            7423
2023-01-25 15:54:39 |    75 |     1.000e-03 |   112.3445 |         72.4698 |    15.4228 |          4.2345 |            7423
2023-01-25 15:55:01 |    76 |     1.000e-03 |    88.4638 |         87.5018 |    27.0219 |          4.3314 |            7423
2023-01-25 15:55:23 |    77 |     1.000e-03 |    75.8509 |         95.5570 |    39.2398 |          4.3094 |            7423
2023-01-25 15:55:45 |    78 |     1.000e-03 |    89.0069 |         96.2738 |    33.1852 |          4.2906 |            7423
2023-01-25 15:56:07 |    79 |     1.000e-03 |    56.9260 |         69.6605 |    25.2715 |          3.8701 |            7423
2023-01-25 15:56:29 |    80 |     1.000e-03 |    61.7610 |         60.4705 |    12.2771 |          3.7895 |            7423
2023-01-25 15:56:51 |    81 |     1.000e-03 |    65.3086 |         63.8599 |    18.5294 |          3.8051 |            7426
2023-01-25 15:57:13 |    82 |     1.000e-03 |    77.2065 |         66.1503 |    16.5139 |          3.9282 |            7426
2023-01-25 15:57:34 |    83 |     1.000e-03 |    75.7533 |         68.9133 |    14.7420 |          3.9294 |            7426
2023-01-25 15:57:56 |    84 |     1.000e-03 |    86.8131 |         72.1234 |    20.8670 |          4.0151 |            7426
2023-01-25 15:58:18 |    85 |     1.000e-03 |    65.5249 |         69.7185 |    19.0634 |          3.9572 |            7426
2023-01-25 15:58:40 |    86 |     1.000e-03 |    70.1398 |         91.0547 |    40.6857 |          4.1089 |            7426
2023-01-25 15:59:02 |    87 |     1.000e-03 |    66.1978 |         97.0089 |    38.0700 |          4.3915 |            7426
