               Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
2023-01-25 15:40:36 |    36 |     1.000e-03 |   126.0692 |        139.1815 |    52.3699 |          5.3887 |            7426
2023-01-25 15:40:58 |    37 |     1.000e-03 |   202.6467 |        162.7370 |    41.0667 |          6.1598 |            7426
2023-01-25 15:41:20 |    38 |     1.000e-03 |   141.8749 |        115.4189 |    35.0089 |          5.3252 |            7426
2023-01-25 15:41:43 |    39 |     1.000e-03 |   100.4936 |         99.9429 |    21.7378 |          5.0837 |            7426
2023-01-25 15:42:05 |    40 |     1.000e-03 |    93.5556 |        114.8314 |    44.7249 |          5.0116 |            7426
2023-01-25 15:42:27 |    41 |     1.000e-03 |    95.8405 |        104.5866 |    32.8486 |          5.0120 |            7426
2023-01-25 15:42:49 |    42 |     1.000e-03 |   121.3821 |        124.0925 |    43.6848 |          5.1610 |            7426
2023-01-25 15:43:12 |    43 |     1.000e-03 |   326.5453 |        193.8005 |    40.7590 |          6.5087 |            7426
2023-01-25 15:43:34 |    44 |     1.000e-03 |   148.7972 |        117.5029 |    28.8728 |          5.2766 |            7426
2023-01-25 15:43:56 |    45 |     1.000e-03 |   112.5875 |        143.5930 |    56.6976 |          5.2499 |            7426
2023-01-25 15:44:18 |    46 |     1.000e-03 |    93.2203 |        115.3497 |    41.2666 |          5.0199 |            7426
2023-01-25 15:44:41 |    47 |     1.000e-03 |    94.7883 |        135.3860 |    59.2437 |          5.0108 |            7426
2023-01-25 15:45:03 |    48 |     1.000e-03 |   107.3436 |         95.3147 |    21.9855 |          4.8905 |            7426
2023-01-25 15:45:25 |    49 |     1.000e-03 |   139.4469 |         96.4462 |    19.7815 |          4.9139 |            7426
2023-01-25 15:45:47 |    50 |     1.000e-03 |    93.2711 |        107.9707 |    47.6970 |          4.7186 |            7426
2023-01-25 15:46:11 |    51 |     1.000e-03 |    86.6704 |        100.6928 |    39.7664 |          4.6842 |            7426
2023-01-25 15:46:33 |    52 |     1.000e-03 |   168.0945 |         95.4202 |    18.0787 |          4.9681 |            7426
2023-01-25 15:46:55 |    53 |     1.000e-03 |   186.6832 |        113.0744 |    29.7553 |          5.2833 |            7426
2023-01-25 15:47:17 |    54 |     1.000e-03 |   130.0951 |        145.4866 |    40.6979 |          5.5064 |            7426
2023-01-25 15:47:39 |    55 |     1.000e-03 |   286.6033 |        158.1098 |    37.2613 |          6.1703 |            7426
2023-01-25 15:48:01 |    56 |     1.000e-03 |   188.8275 |        112.0481 |    26.2715 |          5.3350 |            7426
2023-01-25 15:48:24 |    57 |     1.000e-03 |   141.3438 |        106.2228 |    23.7095 |          5.1797 |            7426
2023-01-25 15:48:46 |    58 |     1.000e-03 |   102.7189 |        110.3762 |    35.7936 |          5.0865 |            7426
2023-01-25 15:49:08 |    59 |     1.000e-03 |    80.5811 |         87.4957 |    17.2883 |          4.7105 |            7426
2023-01-25 15:49:30 |    60 |     1.000e-03 |    90.1704 |         91.5185 |    27.7847 |          4.7007 |            7426
2023-01-25 15:49:52 |    61 |     1.000e-03 |    88.6875 |         90.3800 |    22.2699 |          4.6656 |            7426
2023-01-25 15:50:15 |    62 |     1.000e-03 |   736.9058 |        305.0895 |    75.2251 |          8.4953 |            7426
2023-01-25 15:50:37 |    63 |     1.000e-03 |   206.1762 |        129.8652 |    25.6342 |          5.8598 |            7426
2023-01-25 15:50:56 |    64 |     1.000e-03 |   134.2687 |        120.5204 |    25.4333 |          5.5480 |            7426
2023-01-25 15:51:19 |    65 |     1.000e-03 |   112.5721 |        107.6682 |    30.2396 |          5.1804 |            7426
2023-01-25 15:51:41 |    66 |     1.000e-03 |    95.7834 |         98.2611 |    27.7879 |          4.9598 |            7426
2023-01-25 15:52:03 |    67 |     1.000e-03 |   105.0131 |        107.1732 |    39.1634 |          4.8468 |            7426
2023-01-25 15:52:25 |    68 |     1.000e-03 |   100.7025 |         94.1740 |    26.0821 |          4.8299 |            7426
2023-01-25 15:52:47 |    69 |     1.000e-03 |   111.3423 |         91.5346 |    22.9657 |          4.8801 |            7426
2023-01-25 15:53:09 |    70 |     1.000e-03 |   113.1615 |         86.8764 |    18.9007 |          4.7541 |            7426
2023-01-25 15:53:32 |    71 |     1.000e-03 |   259.7262 |        153.6792 |    35.9509 |          6.3491 |            7426
2023-01-25 15:53:54 |    72 |     1.000e-03 |   154.5876 |        113.9448 |    24.1905 |          5.3672 |            7426
2023-01-25 15:54:16 |    73 |     1.000e-03 |   283.8385 |        211.1614 |    58.1812 |          7.0821 |            7426
2023-01-25 15:54:38 |    74 |     1.000e-03 |   269.9167 |        125.3083 |    22.7030 |          5.7455 |            7426
2023-01-25 15:55:00 |    75 |     1.000e-03 |   178.2406 |        112.5408 |    19.9786 |          5.3980 |            7426
2023-01-25 15:55:22 |    76 |     1.000e-03 |   128.1452 |        113.2773 |    23.6391 |          5.2505 |            7426
2023-01-25 15:55:44 |    77 |     1.000e-03 |   222.8110 |        149.4873 |    35.9323 |          5.9859 |            7426
2023-01-25 15:56:07 |    78 |     1.000e-03 |   140.5482 |         97.0044 |    21.1269 |          5.0216 |            7426
2023-01-25 15:56:29 |    79 |     1.000e-03 |    91.6453 |         87.4855 |    17.4654 |          4.7832 |            7426
2023-01-25 15:56:51 |    80 |     1.000e-03 |   380.8229 |        186.8741 |    52.2802 |          6.8057 |            7426
2023-01-25 15:57:13 |    81 |     1.000e-03 |   176.9022 |        119.8117 |    26.3785 |          5.5974 |            7426
2023-01-25 15:57:35 |    82 |     1.000e-03 |   138.0880 |         97.9258 |    21.5715 |          5.0161 |            7426
2023-01-25 15:57:57 |    83 |     1.000e-03 |    96.8862 |         90.8607 |    18.4759 |          4.8707 |            7426
2023-01-25 15:58:19 |    84 |     1.000e-03 |   187.8145 |        133.9062 |    35.7648 |          5.5735 |            7426
2023-01-25 15:58:42 |    85 |     1.000e-03 |   113.5337 |        107.8331 |    23.0138 |          5.1953 |            7426
2023-01-25 15:59:05 |    86 |     1.000e-03 |   140.8911 |         96.9158 |    21.0426 |          4.9616 |            7426
2023-01-25 15:59:27 |    87 |     1.000e-03 |   110.0672 |         91.2859 |    20.0631 |          4.8011 |            7426
2023-01-25 15:59:50 |    88 |     1.000e-03 |  1017.0287 |        391.5979 |    64.3228 |          9.6735 |            7426
2023-01-25 16:00:12 |    89 |     1.000e-03 |   283.5421 |        200.6791 |    43.4569 |          6.7597 |            7426
2023-01-25 16:00:34 |    90 |     1.000e-03 |   202.9808 |        140.6777 |    24.3269 |          6.1133 |            7426
2023-01-25 16:00:56 |    91 |     1.000e-03 |   307.1297 |        222.5298 |    40.4464 |          7.7358 |            7426
2023-01-25 16:01:18 |    92 |     1.000e-03 |   218.9676 |        147.1536 |    27.9014 |          6.1434 |            7426
2023-01-25 16:01:41 |    93 |     1.000e-03 |   166.3410 |        130.6651 |    25.0850 |          5.8351 |            7426
2023-01-25 16:02:03 |    94 |     1.000e-03 |   209.4914 |        151.4117 |    28.4718 |          6.3621 |            7426
2023-01-25 16:02:25 |    95 |     1.000e-03 |   168.5601 |        119.4117 |    24.6817 |          5.5882 |            7426
2023-01-25 16:02:43 |    96 |     1.000e-03 |   144.2333 |        108.0312 |    20.5430 |          5.3393 |            7426
2023-01-25 16:03:06 |    97 |     1.000e-03 |   126.0362 |        103.4554 |    18.8661 |          5.2205 |            7426
2023-01-25 16:03:28 |    98 |     1.000e-03 |   124.8128 |        102.6132 |    19.0471 |          5.1838 |            7426
2023-01-25 16:03:51 |    99 |     1.000e-03 |   980.3642 |        388.0074 |    69.3966 |          9.9318 |            7426
2023-01-25 16:04:13 |   100 |     1.000e-03 |   312.1972 |        210.7357 |    33.7262 |          7.4224 |            7426
2023-01-25 16:04:34 |   101 |     1.000e-03 |   195.9989 |        153.0013 |    26.5343 |          6.4419 |            7426
2023-01-25 16:04:57 |   102 |     1.000e-03 |   155.6061 |        137.7938 |    24.4107 |          6.0392 |            7426
2023-01-25 16:05:19 |   103 |     1.000e-03 |   121.7447 |        119.7842 |    21.4114 |          5.6678 |            7426
2023-01-25 16:05:41 |   104 |     1.000e-03 |   109.2713 |        108.8803 |    19.3801 |          5.4382 |            7426
2023-01-25 16:06:03 |   105 |     1.000e-03 |   114.1185 |        109.9167 |    21.4666 |          5.2988 |            7426
2023-01-25 16:06:25 |   106 |     1.000e-03 |   120.7990 |        111.9374 |    20.7907 |          5.3423 |            7426
2023-01-25 16:06:47 |   107 |     3.000e-04 |   123.3389 |         99.1167 |    19.4325 |          5.1226 |            7426
2023-01-25 16:07:09 |   108 |     3.000e-04 |   101.3784 |         95.9848 |    17.7933 |          5.0438 |            7426
2023-01-25 16:07:31 |   109 |     3.000e-04 |    90.8189 |         94.1821 |    17.2715 |          4.9892 |            7426
2023-01-25 16:07:53 |   110 |     3.000e-04 |    84.1174 |         92.7687 |    17.7085 |          4.9306 |            7426
2023-01-25 16:08:15 |   111 |     3.000e-04 |    80.3621 |         91.5687 |    18.9785 |          4.8753 |            7426
2023-01-25 16:08:38 |   112 |     3.000e-04 |    78.3670 |         89.7733 |    19.0328 |          4.8222 |            7426
2023-01-25 16:09:00 |   113 |     3.000e-04 |    76.6867 |         87.0119 |    17.0254 |          4.7651 |            7426
2023-01-25 16:09:22 |   114 |     3.000e-04 |    75.0741 |         85.0087 |    15.8515 |          4.7124 |            7426
2023-01-25 16:09:44 |   115 |     3.000e-04 |    73.5347 |         83.3972 |    15.1353 |          4.6670 |            7426
2023-01-25 16:10:06 |   116 |     3.000e-04 |    72.1604 |         82.1527 |    14.9611 |          4.6281 |            7426
2023-01-25 16:10:28 |   117 |     3.000e-04 |    71.0253 |         81.0590 |    14.9343 |          4.5909 |            7426
2023-01-25 16:10:50 |   118 |     3.000e-04 |    69.9612 |         80.0092 |    14.9134 |          4.5538 |            7426
2023-01-25 16:11:12 |   119 |     3.000e-04 |    68.8539 |         79.1361 |    15.1993 |          4.5219 |            7426
2023-01-25 16:11:34 |   120 |     3.000e-04 |    67.5954 |         78.5261 |    15.9056 |          4.4892 |            7426
2023-01-25 16:11:56 |   121 |     3.000e-04 |    66.2481 |         78.0872 |    16.7729 |          4.4554 |            7426
2023-01-25 16:12:18 |   122 |     3.000e-04 |    64.9024 |         76.7951 |    15.8906 |          4.4126 |            7426
2023-01-25 16:12:40 |   123 |     3.000e-04 |    64.0476 |         75.6766 |    14.7427 |          4.3901 |            7426
2023-01-25 16:13:02 |   124 |     3.000e-04 |    65.1358 |         75.4719 |    14.9317 |          4.3540 |            7426
2023-01-25 16:13:24 |   125 |     3.000e-04 |    69.3690 |         74.4016 |    13.8975 |          4.3598 |            7426
2023-01-25 16:13:46 |   126 |     3.000e-04 |    63.5006 |         76.1113 |    14.3617 |          4.3193 |            7426
2023-01-25 16:14:08 |   127 |     3.000e-04 |    76.9283 |         76.7552 |    14.8977 |          4.4178 |            7426
2023-01-25 16:14:26 |   128 |     3.000e-04 |    61.8049 |         71.8223 |    13.2508 |          4.2721 |            7426
2023-01-25 16:14:48 |   129 |     3.000e-04 |    60.9853 |         72.4633 |    14.1689 |          4.2408 |            7426
2023-01-25 16:15:10 |   130 |     3.000e-04 |    63.7333 |         72.3529 |    16.3187 |          4.2488 |            7426
2023-01-25 16:15:32 |   131 |     3.000e-04 |    57.5039 |         70.5630 |    14.4729 |          4.1954 |            7426
2023-01-25 16:15:54 |   132 |     3.000e-04 |    74.9360 |         75.9572 |    15.4750 |          4.3376 |            7426
2023-01-25 16:16:16 |   133 |     3.000e-04 |    95.9098 |         72.3300 |    14.3296 |          4.2751 |            7426
2023-01-25 16:16:38 |   134 |     3.000e-04 |    67.7584 |         71.1334 |    13.4435 |          4.2494 |            7426
2023-01-25 16:17:00 |   135 |     3.000e-04 |    90.4897 |         82.4995 |    15.5559 |          4.6366 |            7426
2023-01-25 16:17:22 |   136 |     3.000e-04 |   109.8217 |         79.2552 |    15.5240 |          4.4990 |            7426
2023-01-25 16:17:44 |   137 |     3.000e-04 |    81.6078 |         70.4228 |    13.1982 |          4.2438 |            7426
2023-01-25 16:18:06 |   138 |     3.000e-04 |    61.1619 |         67.9141 |    12.7693 |          4.1597 |            7426
2023-01-25 16:18:28 |   139 |     3.000e-04 |    54.9729 |         66.0132 |    12.5006 |          4.0835 |            7426
2023-01-25 16:18:50 |   140 |     3.000e-04 |    53.1630 |         65.4164 |    12.4493 |          4.0471 |            7426
2023-01-25 16:19:13 |   141 |     3.000e-04 |    51.3266 |         64.7953 |    12.5886 |          4.0073 |            7426
2023-01-25 16:19:35 |   142 |     3.000e-04 |    50.1657 |         64.1739 |    12.5872 |          3.9853 |            7426
2023-01-25 16:19:57 |   143 |     3.000e-04 |    49.2609 |         63.7249 |    12.7396 |          3.9635 |            7426
2023-01-25 16:20:19 |   144 |     3.000e-04 |    48.5698 |         63.5944 |    13.1255 |          3.9558 |            7426
2023-01-25 16:20:40 |   145 |     3.000e-04 |    48.2512 |         62.7136 |    12.2758 |          3.9271 |            7426
2023-01-25 16:21:02 |   146 |     3.000e-04 |    47.9305 |         62.7181 |    12.2130 |          3.9174 |            7426
2023-01-25 16:21:25 |   147 |     3.000e-04 |    48.3887 |         62.2149 |    11.8639 |          3.8957 |            7427
2023-01-25 16:21:46 |   148 |     3.000e-04 |    49.1838 |         63.4478 |    14.0206 |          3.9261 |            7427
2023-01-25 16:22:08 |   149 |     3.000e-04 |    50.2006 |         61.6876 |    12.0402 |          3.8674 |            7427
2023-01-25 16:22:30 |   150 |     3.000e-04 |    51.4783 |         61.5030 |    11.9497 |          3.8617 |            7427
2023-01-25 16:22:52 |   151 |     3.000e-04 |    48.6161 |         61.5738 |    13.3593 |          3.8565 |            7427
2023-01-25 16:23:14 |   152 |     3.000e-04 |    50.1892 |         62.5545 |    15.9401 |          3.8694 |            7427
2023-01-25 16:23:36 |   153 |     3.000e-04 |    49.4659 |         61.1565 |    11.9226 |          3.8467 |            7427
2023-01-25 16:23:58 |   154 |     3.000e-04 |    48.3702 |         61.5511 |    11.5482 |          3.8499 |            7427
2023-01-25 16:24:21 |   155 |     3.000e-04 |    48.4992 |         68.5493 |    21.5658 |          3.9038 |            7427
2023-01-25 16:24:43 |   156 |     3.000e-04 |   162.5750 |        100.3786 |    19.9222 |          5.2375 |            7427
2023-01-25 16:25:04 |   157 |     3.000e-04 |   116.2358 |         76.6330 |    17.6060 |          4.4615 |            7427
2023-01-25 16:25:26 |   158 |     3.000e-04 |    76.6987 |         69.9270 |    15.1628 |          4.2242 |            7427
2023-01-25 16:25:48 |   159 |     3.000e-04 |    54.3060 |         65.2565 |    13.6467 |          4.0755 |            7427
2023-01-25 16:26:07 |   160 |     3.000e-04 |    49.5779 |         64.1376 |    12.4050 |          3.9988 |            7427
2023-01-25 16:26:29 |   161 |     3.000e-04 |    47.5150 |         61.5477 |    11.8896 |          3.9334 |            7427
2023-01-25 16:26:51 |   162 |     3.000e-04 |    45.7075 |         60.7371 |    11.4743 |          3.8785 |            7427
2023-01-25 16:27:13 |   163 |     3.000e-04 |    44.5327 |         60.2777 |    11.5900 |          3.8505 |            7427
2023-01-25 16:27:35 |   164 |     3.000e-04 |    43.0218 |         59.6985 |    11.2890 |          3.8108 |            7427
2023-01-25 16:27:57 |   165 |     3.000e-04 |    42.7025 |         58.9991 |    11.3195 |          3.7886 |            7427
2023-01-25 16:28:19 |   166 |     3.000e-04 |    42.0456 |         59.7329 |    12.3641 |          3.7791 |            7427
2023-01-25 16:28:41 |   167 |     3.000e-04 |    41.7065 |         58.9927 |    11.8605 |          3.7549 |            7427
2023-01-25 16:29:03 |   168 |     3.000e-04 |    41.2436 |         59.6553 |    13.9458 |          3.7342 |            7427
2023-01-25 16:29:25 |   169 |     3.000e-04 |    41.9861 |         59.5757 |    14.2222 |          3.7217 |            7427
2023-01-25 16:29:47 |   170 |     3.000e-04 |    41.0248 |         59.0294 |    12.6278 |          3.7053 |            7427
2023-01-25 16:30:09 |   171 |     3.000e-04 |    42.5410 |         59.8511 |    13.7620 |          3.7077 |            7427
2023-01-25 16:30:31 |   172 |     3.000e-04 |    41.6213 |         59.0908 |    12.4174 |          3.6930 |            7427
2023-01-25 16:30:53 |   173 |     3.000e-04 |    40.9086 |         58.8565 |    15.1971 |          3.6665 |            7427
2023-01-25 16:31:15 |   174 |     3.000e-04 |    40.8872 |         57.6428 |    12.3269 |          3.6485 |            7427
2023-01-25 16:31:37 |   175 |     3.000e-04 |    42.5574 |         63.9242 |    23.6839 |          3.6820 |            7427
2023-01-25 16:31:59 |   176 |     3.000e-04 |    41.4881 |         60.0207 |    15.4860 |          3.6750 |            7427
2023-01-25 16:32:21 |   177 |     3.000e-04 |    41.1333 |         60.7444 |    12.6990 |          3.7000 |            7427
2023-01-25 16:32:43 |   178 |     3.000e-04 |    41.0322 |         66.1596 |    19.2089 |          3.7756 |            7427
2023-01-25 16:33:05 |   179 |     3.000e-04 |    40.6143 |         67.3745 |    20.0241 |          3.7728 |            7427
2023-01-25 16:33:27 |   180 |     3.000e-04 |    39.0736 |         58.0160 |    13.7070 |          3.6149 |            7427
2023-01-25 16:33:49 |   181 |     3.000e-04 |    41.9050 |         57.1218 |    13.4576 |          3.6049 |            7427
2023-01-25 16:34:11 |   182 |     3.000e-04 |    40.2113 |         59.2728 |    15.0177 |          3.6467 |            7427
2023-01-25 16:34:34 |   183 |     3.000e-04 |    40.6455 |         57.5378 |    14.0199 |          3.6376 |            7427
2023-01-25 16:34:56 |   184 |     3.000e-04 |    40.1151 |         57.1974 |    13.2772 |          3.5917 |            7427
2023-01-25 16:35:17 |   185 |     3.000e-04 |    41.2205 |         57.4841 |    14.5348 |          3.5772 |            7427
2023-01-25 16:35:39 |   186 |     3.000e-04 |    40.4110 |         56.4076 |    12.3497 |          3.5534 |            7427
2023-01-25 16:36:01 |   187 |     3.000e-04 |    38.3111 |         56.9809 |    12.9961 |          3.5952 |            7427
2023-01-25 16:36:23 |   188 |     3.000e-04 |    38.7800 |         56.3877 |    11.4028 |          3.5675 |            7427
2023-01-25 16:36:45 |   189 |     3.000e-04 |    61.2300 |         71.6728 |    27.1964 |          4.0563 |            7427
2023-01-25 16:37:08 |   190 |     3.000e-04 |    40.5995 |         57.6048 |    11.7652 |          3.6491 |            7427
2023-01-25 16:37:29 |   191 |     3.000e-04 |    36.2562 |         58.8601 |    13.4115 |          3.6626 |            7427
2023-01-25 16:37:48 |   192 |     3.000e-04 |    35.4294 |         57.0930 |    11.3364 |          3.6398 |            7427
2023-01-25 16:38:10 |   193 |     3.000e-04 |    35.2705 |         59.0555 |    15.5407 |          3.6153 |            7427
2023-01-25 16:38:32 |   194 |     3.000e-04 |    33.9016 |         58.3529 |    15.3616 |          3.5686 |            7427
2023-01-25 16:38:54 |   195 |     3.000e-04 |    33.7532 |         55.2402 |    11.7137 |          3.5210 |            7427
2023-01-25 16:39:16 |   196 |     3.000e-04 |    32.6305 |         55.3934 |    11.4346 |          3.5051 |            7427
2023-01-25 16:39:38 |   197 |     3.000e-04 |    32.2480 |         55.3618 |    13.0457 |          3.5018 |            7427
2023-01-25 16:40:00 |   198 |     3.000e-04 |    32.8551 |         55.1503 |    11.2214 |          3.4864 |            7427
2023-01-25 16:40:22 |   199 |     3.000e-04 |    33.2555 |         55.4748 |    11.1015 |          3.5111 |            7427
2023-01-25 16:40:44 |   200 |     3.000e-04 |    34.1674 |         56.0635 |    11.7348 |          3.4910 |            7427
2023-01-25 16:41:06 |   201 |     3.000e-04 |    35.0571 |         55.7921 |    12.5628 |          3.5328 |            7427
2023-01-25 16:41:28 |   202 |     3.000e-04 |    32.9834 |         56.1604 |    13.1913 |          3.4867 |            7427
2023-01-25 16:41:50 |   203 |     3.000e-04 |    34.4976 |         55.3609 |    11.8697 |          3.4976 |            7427
2023-01-25 16:42:12 |   204 |     3.000e-04 |    35.1114 |         55.7058 |    12.4981 |          3.4833 |            7427
2023-01-25 16:42:34 |   205 |     3.000e-04 |    54.8987 |         58.4713 |    12.5701 |          3.7543 |            7427
2023-01-25 16:42:55 |   206 |     3.000e-04 |    36.1879 |         61.1293 |    19.8252 |          3.6001 |            7427
2023-01-25 16:43:17 |   207 |     3.000e-04 |    32.7824 |         54.3074 |    12.2374 |          3.4903 |            7427
2023-01-25 16:43:39 |   208 |     3.000e-04 |    34.1928 |         55.9641 |    13.1233 |          3.5319 |            7427
2023-01-25 16:44:01 |   209 |     3.000e-04 |    38.9414 |         56.6578 |    13.1175 |          3.5385 |            7427
2023-01-25 16:44:23 |   210 |     3.000e-04 |    34.1758 |         57.2508 |    12.8153 |          3.5417 |            7427
2023-01-25 16:44:45 |   211 |     3.000e-04 |    36.7030 |         58.7636 |    21.2408 |          3.5087 |            7427
2023-01-25 16:45:07 |   212 |     3.000e-04 |    35.8854 |         57.4012 |    12.5584 |          3.5389 |            7427
2023-01-25 16:45:29 |   213 |     3.000e-04 |    36.3777 |         58.1523 |    14.9233 |          3.5263 |            7427
2023-01-25 16:45:51 |   214 |     3.000e-04 |    30.9667 |         57.9199 |    13.4398 |          3.5438 |            7427
2023-01-25 16:46:13 |   215 |     3.000e-04 |    32.6446 |         56.7352 |    13.2512 |          3.4949 |            7427
2023-01-25 16:46:35 |   216 |     3.000e-04 |    30.1065 |         55.4383 |    11.4078 |          3.4985 |            7427
2023-01-25 16:46:57 |   217 |     3.000e-04 |    30.4977 |         56.1215 |    12.0301 |          3.4830 |            7427
2023-01-25 16:47:19 |   218 |     3.000e-04 |    28.7007 |         56.3772 |    14.9633 |          3.4670 |            7427
2023-01-25 16:47:41 |   219 |     3.000e-04 |    29.4344 |         54.3774 |    10.5914 |          3.4442 |            7427
2023-01-25 16:48:03 |   220 |     3.000e-04 |    29.0211 |         61.8347 |    22.6263 |          3.5173 |            7427
2023-01-25 16:48:25 |   221 |     3.000e-04 |    29.6028 |         54.7478 |    13.7824 |          3.4291 |            7427
2023-01-25 16:48:47 |   222 |     3.000e-04 |    28.8998 |         54.9914 |    13.4840 |          3.4376 |            7427
2023-01-25 16:49:09 |   223 |     3.000e-04 |    30.1780 |         55.2255 |    12.6968 |          3.4361 |            7427
2023-01-25 16:49:28 |   224 |     3.000e-04 |    31.7234 |         57.0790 |    11.9228 |          3.5178 |            7427
2023-01-25 16:49:49 |   225 |     3.000e-04 |    32.2156 |         55.7456 |    13.7885 |          3.4368 |            7427
2023-01-25 16:50:11 |   226 |     3.000e-04 |    32.6349 |         56.0347 |    12.8883 |          3.4483 |            7427
2023-01-25 16:50:33 |   227 |     3.000e-04 |    31.0478 |         60.1028 |    21.7285 |          3.4526 |            7427
2023-01-25 16:50:55 |   228 |     3.000e-04 |    31.2066 |         58.6740 |    16.2062 |          3.4943 |            7427
2023-01-25 16:51:17 |   229 |     3.000e-04 |    31.6700 |         55.0671 |    11.5374 |          3.4522 |            7427
2023-01-25 16:51:39 |   230 |     3.000e-04 |    33.3734 |         62.8827 |    24.0568 |          3.5340 |            7427
2023-01-25 16:52:01 |   231 |     3.000e-04 |    34.1299 |         58.0883 |    11.8352 |          3.5532 |            7427
2023-01-25 16:52:23 |   232 |     3.000e-04 |    32.3697 |         58.4294 |    16.8856 |          3.5565 |            7427
2023-01-25 16:52:45 |   233 |     3.000e-04 |    33.7645 |         60.7693 |    18.2098 |          3.5262 |            7427
2023-01-25 16:53:07 |   234 |     3.000e-04 |    32.0103 |         66.7923 |    23.3904 |          3.5523 |            7427
2023-01-25 16:53:29 |   235 |     3.000e-04 |    32.0308 |         63.6917 |    22.2969 |          3.5180 |            7427
